Ev[MeV]	Aeff[MeV-2]
1.816	-0.0000000000
1.916	-0.0000000000
2.016	-0.0000000000
2.116	-0.0000000000
2.216	-0.0000000000
2.316	-0.0000000000
2.416	-0.0000000000
2.516	-0.0000000000
2.616	-0.0000000000
2.716	-0.0000000000
2.816	-0.0000000000
2.916	-0.0000000000
3.016	-0.0000000000
3.116	-0.0000000000
3.216	-0.0000000000
3.316	-0.0000000000
3.416	-0.0000000000
3.516	-0.0000000000
3.616	-0.0000000000
3.716	-0.0000000000
3.816	-0.0000000000
3.916	-0.0000000000
4.016	-0.0000000000
4.116	-0.0000000000
4.216	-0.0000000000
4.316	-0.0000000000
4.416	-0.0000000000
4.516	-0.0000000000
4.616	-0.0000000000
4.716	-0.0000000000
4.816	-0.0000000000
4.916	-0.0000000000
5.016	-0.0000000000
5.116	-0.0000000000
5.216	-0.0000000000
5.316	-0.0000000000
5.416	-0.0000000000
5.516	-0.0000000000
5.616	-0.0000000000
5.716	-0.0000000000
5.816	-0.0000000000
5.916	-0.0000000000
6.016	-0.0000000000
6.116	-0.0000000000
6.216	-0.0000000000
6.316	-0.0000000000
6.416	-0.0000000000
6.516	-0.0000000000
6.616	-0.0000000000
6.716	-0.0000000000
6.816	-0.0000000000
6.916	-0.0000000000
7.016	-0.0000000000
7.116	-0.0000000000
7.216	-0.0000000000
7.316	-0.0000000000
7.416	-0.0000000000
7.516	-0.0000000000
7.616	-0.0000000000
7.716	-0.0000000000
7.816	-0.0000000000
7.916	-0.0000000000
8.016	-0.0000000000
8.116	-0.0000000000
8.216	-0.0000000000
8.316	-0.0000000000
8.416	-0.0000000000
8.516	-0.0000000000
8.616	-0.0000000000
8.716	-0.0000000000
8.816	-0.0000000000
8.916	-0.0000000000
9.016	-0.0000000000
9.116	-0.0000000000
9.216	-0.0000000000
9.316	-0.0000000000
9.416	-0.0000000000
9.516	-0.0000000000
9.616	-0.0000000000
9.716	-0.0000000000
9.816	-0.0000000000
9.916	-0.0000000000
10.016	-0.0000000000
10.116	-0.0000000000
10.216	-0.0000000000
10.316	-0.0000000000
10.416	-0.0000000000
10.516	-0.0000000000
10.616	-0.0000000000
10.716	-0.0000000000
10.816	-0.0000000000
10.916	-0.0000000000
11.016	-0.0000000000
11.116	-0.0000000000
11.216	-0.0000000000
11.316	-0.0000000000
11.416	-0.0000000000
11.516	-0.0000000000
11.616	-0.0000000000
11.716	-0.0000000000
11.816	-0.0000000000
11.916	-0.0000000000
12.016	-0.0000000000
12.116	-0.0000000000
12.216	-0.0000000000
12.316	-0.0000000000
12.416	-0.0000000000
12.516	-0.0000000000
12.616	-0.0000000000
12.716	-0.0000000000
12.816	-0.0000000000
12.916	-0.0000000000
13.016	-0.0000000000
13.116	-0.0000000000
13.216	-0.0000000000
13.316	-0.0000000000
13.416	-0.0000000000
13.516	-0.0000000000
13.616	-0.0000000000
13.716	-0.0000000000
13.816	-0.0000000000
13.916	-0.0000000000
14.016	-0.0000000000
14.116	-0.0000000000
14.216	-0.0000000000
14.316	-0.0000000000
14.416	-0.0000000000
14.516	-0.0000000000
14.616	-0.0000000000
14.716	-0.0000000000
14.816	-0.0000000000
14.916	-0.0000000000
15.016	-0.0000000000
15.116	-0.0000000000
15.216	-0.0000000000
15.316	-0.0000000000
15.416	-0.0000000000
15.516	-0.0000000000
15.616	-0.0000000000
15.716	-0.0000000000
15.816	-0.0000000000
15.916	-0.0000000000
16.016	-0.0000000000
16.116	-0.0000000000
16.216	-0.0000000000
16.316	13754262.2810011525
16.416	430271243.3929676414
16.516	1432543820.0861320496
16.616	3027436796.0903139114
16.716	5221258647.3039340973
16.816	8019788482.3124036789
16.916	11241110179.4043579102
17.016	14550512581.9781627655
17.116	17941632202.5507698059
17.216	21414925387.3295516968
17.316	24970848601.0709762573
17.416	28609858455.4240570068
17.516	32332411731.2173767090
17.616	36138965395.1086425781
17.716	40029976610.9961700439
17.816	44005902746.5766754150
17.916	48067201375.3989944458
18.016	52214330274.7678680420
18.116	56447747419.8115539551
18.216	60767910974.0257034302
18.316	65175279276.5774230957
18.416	69670310826.6487884521
18.516	74253464265.0744171143
18.616	78925198353.5192871094
18.716	83685971951.4222106934
18.816	88536243990.9257965088
18.916	93476473449.9989929199
19.016	98507119323.9284667969
19.116	103628640595.3796539307
19.216	108841496203.1784057617
19.316	114146145009.9839019775
19.416	119543045768.9827728271
19.516	125032657089.7701873779
