Ev[MeV]	Aeff[MeV-2]
1.810	-0.000000e+00
1.820	-0.000000e+00
1.830	-0.000000e+00
1.840	-0.000000e+00
1.850	-0.000000e+00
1.860	-0.000000e+00
1.870	-0.000000e+00
1.880	-0.000000e+00
1.890	-0.000000e+00
1.900	-0.000000e+00
1.910	-0.000000e+00
1.920	-0.000000e+00
1.930	-0.000000e+00
1.940	-0.000000e+00
1.950	-0.000000e+00
1.960	-0.000000e+00
1.970	-0.000000e+00
1.980	-0.000000e+00
1.990	-0.000000e+00
2.000	-0.000000e+00
2.010	-0.000000e+00
2.020	-0.000000e+00
2.030	-0.000000e+00
2.040	-0.000000e+00
2.050	-0.000000e+00
2.060	-0.000000e+00
2.070	-0.000000e+00
2.080	-0.000000e+00
2.090	-0.000000e+00
2.100	-0.000000e+00
2.110	-0.000000e+00
2.120	-0.000000e+00
2.130	-0.000000e+00
2.140	-0.000000e+00
2.150	-0.000000e+00
2.160	-0.000000e+00
2.170	-0.000000e+00
2.180	-0.000000e+00
2.190	-0.000000e+00
2.200	-0.000000e+00
2.210	-0.000000e+00
2.220	-0.000000e+00
2.230	-0.000000e+00
2.240	-0.000000e+00
2.250	-0.000000e+00
2.260	-0.000000e+00
2.270	-0.000000e+00
2.280	-0.000000e+00
2.290	-0.000000e+00
2.300	-0.000000e+00
2.310	-0.000000e+00
2.320	-0.000000e+00
2.330	-0.000000e+00
2.340	-0.000000e+00
2.350	-0.000000e+00
2.360	-0.000000e+00
2.370	-0.000000e+00
2.380	-0.000000e+00
2.390	-0.000000e+00
2.400	-0.000000e+00
2.410	-0.000000e+00
2.420	-0.000000e+00
2.430	-0.000000e+00
2.440	-0.000000e+00
2.450	-0.000000e+00
2.460	-0.000000e+00
2.470	-0.000000e+00
2.480	-0.000000e+00
2.490	-0.000000e+00
2.500	-0.000000e+00
2.510	-0.000000e+00
2.520	-0.000000e+00
2.530	-0.000000e+00
2.540	-0.000000e+00
2.550	-0.000000e+00
2.560	-0.000000e+00
2.570	-0.000000e+00
2.580	-0.000000e+00
2.590	-0.000000e+00
2.600	-0.000000e+00
2.610	-0.000000e+00
2.620	-0.000000e+00
2.630	-0.000000e+00
2.640	-0.000000e+00
2.650	-0.000000e+00
2.660	-0.000000e+00
2.670	-0.000000e+00
2.680	-0.000000e+00
2.690	-0.000000e+00
2.700	-0.000000e+00
2.710	-0.000000e+00
2.720	-0.000000e+00
2.730	-0.000000e+00
2.740	-0.000000e+00
2.750	-0.000000e+00
2.760	-0.000000e+00
2.770	-0.000000e+00
2.780	-0.000000e+00
2.790	-0.000000e+00
2.800	-0.000000e+00
2.810	-0.000000e+00
2.820	-0.000000e+00
2.830	-0.000000e+00
2.840	-0.000000e+00
2.850	-0.000000e+00
2.860	-0.000000e+00
2.870	-0.000000e+00
2.880	-0.000000e+00
2.890	-0.000000e+00
2.900	-0.000000e+00
2.910	-0.000000e+00
2.920	-0.000000e+00
2.930	-0.000000e+00
2.940	-0.000000e+00
2.950	-0.000000e+00
2.960	-0.000000e+00
2.970	-0.000000e+00
2.980	-0.000000e+00
2.990	-0.000000e+00
3.000	-0.000000e+00
3.010	-0.000000e+00
3.020	-0.000000e+00
3.030	-0.000000e+00
3.040	-0.000000e+00
3.050	-0.000000e+00
3.060	-0.000000e+00
3.070	-0.000000e+00
3.080	-0.000000e+00
3.090	-0.000000e+00
3.100	-0.000000e+00
3.110	-0.000000e+00
3.120	-0.000000e+00
3.130	-0.000000e+00
3.140	-0.000000e+00
3.150	-0.000000e+00
3.160	-0.000000e+00
3.170	-0.000000e+00
3.180	-0.000000e+00
3.190	-0.000000e+00
3.200	-0.000000e+00
3.210	-0.000000e+00
3.220	-0.000000e+00
