Ev[MeV]	Aeff[MeV-2]
1.816	-0.0000000000
1.916	-0.0000000000
2.016	-0.0000000000
2.116	-0.0000000000
2.216	-0.0000000000
2.316	-0.0000000000
2.416	-0.0000000000
2.516	-0.0000000000
2.616	-0.0000000000
2.716	-0.0000000000
2.816	-0.0000000000
2.916	-0.0000000000
3.016	-0.0000000000
3.116	-0.0000000000
3.216	-0.0000000000
3.316	-0.0000000000
3.416	-0.0000000000
3.516	-0.0000000000
3.616	-0.0000000000
3.716	-0.0000000000
3.816	-0.0000000000
3.916	-0.0000000000
4.016	-0.0000000000
4.116	-0.0000000000
4.216	-0.0000000000
4.316	-0.0000000000
4.416	-0.0000000000
4.516	-0.0000000000
4.616	-0.0000000000
4.716	-0.0000000000
4.816	-0.0000000000
4.916	-0.0000000000
5.016	-0.0000000000
5.116	-0.0000000000
5.216	-0.0000000000
5.316	-0.0000000000
5.416	-0.0000000000
5.516	-0.0000000000
5.616	-0.0000000000
5.716	-0.0000000000
5.816	-0.0000000000
5.916	-0.0000000000
6.016	-0.0000000000
6.116	-0.0000000000
6.216	-0.0000000000
6.316	-0.0000000000
6.416	-0.0000000000
6.516	-0.0000000000
6.616	-0.0000000000
6.716	-0.0000000000
6.816	-0.0000000000
6.916	-0.0000000000
7.016	-0.0000000000
7.116	-0.0000000000
7.216	-0.0000000000
7.316	-0.0000000000
7.416	-0.0000000000
7.516	-0.0000000000
7.616	-0.0000000000
7.716	-0.0000000000
7.816	-0.0000000000
7.916	-0.0000000000
8.016	-0.0000000000
8.116	-0.0000000000
8.216	-0.0000000000
8.316	-0.0000000000
8.416	-0.0000000000
8.516	-0.0000000000
8.616	-0.0000000000
8.716	-0.0000000000
8.816	-0.0000000000
8.916	-0.0000000000
9.016	-0.0000000000
9.116	-0.0000000000
9.216	-0.0000000000
9.316	-0.0000000000
9.416	-0.0000000000
9.516	-0.0000000000
9.616	-0.0000000000
9.716	-0.0000000000
9.816	-0.0000000000
9.916	-0.0000000000
10.016	-0.0000000000
10.116	-0.0000000000
10.216	-0.0000000000
10.316	-0.0000000000
10.416	-0.0000000000
10.516	-0.0000000000
10.616	-0.0000000000
10.716	-0.0000000000
10.816	-0.0000000000
10.916	-0.0000000000
11.016	-0.0000000000
11.116	-0.0000000000
11.216	-0.0000000000
11.316	-0.0000000000
11.416	-0.0000000000
11.516	-0.0000000000
11.616	-0.0000000000
11.716	-0.0000000000
11.816	-0.0000000000
11.916	-0.0000000000
12.016	-0.0000000000
12.116	-0.0000000000
12.216	-0.0000000000
12.316	-0.0000000000
12.416	-0.0000000000
12.516	-0.0000000000
12.616	-0.0000000000
12.716	-0.0000000000
12.816	-0.0000000000
12.916	-0.0000000000
13.016	-0.0000000000
13.116	-0.0000000000
13.216	-0.0000000000
13.316	-0.0000000000
13.416	-0.0000000000
13.516	-0.0000000000
13.616	-0.0000000000
13.716	-0.0000000000
13.816	-0.0000000000
13.916	-0.0000000000
14.016	-0.0000000000
14.116	-0.0000000000
14.216	-0.0000000000
14.316	-0.0000000000
14.416	-0.0000000000
14.516	-0.0000000000
14.616	-0.0000000000
14.716	-0.0000000000
14.816	-0.0000000000
14.916	-0.0000000000
15.016	-0.0000000000
15.116	-0.0000000000
15.216	-0.0000000000
15.316	-0.0000000000
15.416	-0.0000000000
15.516	-0.0000000000
15.616	-0.0000000000
15.716	-0.0000000000
15.816	-0.0000000000
15.916	-0.0000000000
16.016	-0.0000000000
16.116	-0.0000000000
16.216	-0.0000000000
16.316	3441064.7996007744
16.416	109977714.5708067864
16.516	373965373.8767250180
16.616	806893284.4883670807
16.716	1420339914.0679194927
16.816	2225956382.8965005875
16.916	3188044490.2232747078
17.016	4227798273.1753959656
17.116	5346098416.8114843369
17.216	6545495041.9054117203
17.316	7828511894.3677778244
17.416	9197643292.4329280853
17.516	10655351216.3034019470
17.616	12204062544.2654304504
17.716	13846166438.5480403900
17.816	15584011883.4855442047
17.916	17419905377.8515739441
18.016	19356108782.5853996277
18.116	21394837324.4994392395
18.216	23538257755.9716987610
18.316	25788486670.0653686523
18.416	28147588969.9986267090
18.516	30617576491.3968925476
18.616	33200406775.3069419861
18.716	35897981989.5323410034
18.816	38712147995.4662628174
18.916	41644693557.2485580444
19.016	44697349689.7456741333
19.116	47871789141.5845413208
19.216	51169626009.1993255615
19.316	54592415477.6401901245
19.416	58141653683.6858825684
19.516	61818777696.6563339233
