Ev[MeV]	Aeff[MeV-2]
1.816	-0.0000000000
1.916	-0.0000000000
2.016	-0.0000000000
2.116	-0.0000000000
2.216	-0.0000000000
2.316	-0.0000000000
2.416	-0.0000000000
2.516	-0.0000000000
2.616	-0.0000000000
2.716	-0.0000000000
2.816	-0.0000000000
2.916	-0.0000000000
3.016	-0.0000000000
3.116	-0.0000000000
3.216	-0.0000000000
3.316	-0.0000000000
3.416	-0.0000000000
3.516	-0.0000000000
3.616	-0.0000000000
3.716	-0.0000000000
3.816	-0.0000000000
3.916	-0.0000000000
4.016	-0.0000000000
4.116	-0.0000000000
4.216	-0.0000000000
4.316	-0.0000000000
4.416	-0.0000000000
4.516	-0.0000000000
4.616	-0.0000000000
4.716	-0.0000000000
4.816	-0.0000000000
4.916	-0.0000000000
5.016	-0.0000000000
5.116	-0.0000000000
5.216	-0.0000000000
5.316	-0.0000000000
5.416	-0.0000000000
5.516	-0.0000000000
5.616	-0.0000000000
5.716	-0.0000000000
5.816	-0.0000000000
5.916	-0.0000000000
6.016	-0.0000000000
6.116	-0.0000000000
6.216	-0.0000000000
6.316	-0.0000000000
6.416	-0.0000000000
6.516	-0.0000000000
6.616	-0.0000000000
6.716	-0.0000000000
6.816	-0.0000000000
6.916	-0.0000000000
7.016	-0.0000000000
7.116	-0.0000000000
7.216	-0.0000000000
7.316	-0.0000000000
7.416	-0.0000000000
7.516	-0.0000000000
7.616	-0.0000000000
7.716	-0.0000000000
7.816	-0.0000000000
7.916	-0.0000000000
8.016	-0.0000000000
8.116	-0.0000000000
8.216	-0.0000000000
8.316	-0.0000000000
8.416	-0.0000000000
8.516	-0.0000000000
8.616	-0.0000000000
8.716	-0.0000000000
8.816	-0.0000000000
8.916	-0.0000000000
9.016	-0.0000000000
9.116	-0.0000000000
9.216	-0.0000000000
9.316	-0.0000000000
9.416	-0.0000000000
9.516	-0.0000000000
9.616	-0.0000000000
9.716	-0.0000000000
9.816	-0.0000000000
9.916	-0.0000000000
10.016	-0.0000000000
10.116	-0.0000000000
10.216	-0.0000000000
10.316	-0.0000000000
10.416	-0.0000000000
10.516	-0.0000000000
10.616	-0.0000000000
10.716	-0.0000000000
10.816	-0.0000000000
10.916	-0.0000000000
11.016	-0.0000000000
11.116	-0.0000000000
11.216	-0.0000000000
11.316	-0.0000000000
11.416	-0.0000000000
11.516	-0.0000000000
11.616	-0.0000000000
11.716	-0.0000000000
11.816	-0.0000000000
11.916	-0.0000000000
12.016	-0.0000000000
12.116	-0.0000000000
12.216	-0.0000000000
12.316	-0.0000000000
12.416	-0.0000000000
12.516	-0.0000000000
12.616	-0.0000000000
12.716	-0.0000000000
12.816	-0.0000000000
12.916	-0.0000000000
13.016	-0.0000000000
13.116	-0.0000000000
13.216	-0.0000000000
13.316	-0.0000000000
13.416	-0.0000000000
13.516	-0.0000000000
13.616	-0.0000000000
13.716	-0.0000000000
13.816	-0.0000000000
13.916	-0.0000000000
14.016	-0.0000000000
14.116	-0.0000000000
14.216	-0.0000000000
14.316	-0.0000000000
14.416	-0.0000000000
14.516	-0.0000000000
14.616	-0.0000000000
14.716	-0.0000000000
14.816	-0.0000000000
14.916	-0.0000000000
15.016	-0.0000000000
15.116	-0.0000000000
15.216	-0.0000000000
15.316	-0.0000000000
15.416	-0.0000000000
15.516	-0.0000000000
15.616	-0.0000000000
15.716	-0.0000000000
15.816	-0.0000000000
15.916	-0.0000000000
16.016	-0.0000000000
16.116	-0.0000000000
16.216	-0.0000000000
16.316	4557116.4291595481
16.416	145114698.4458023608
16.516	491659457.7563434839
16.616	1057042084.7573024035
16.716	1854080290.6062436104
16.816	2895542000.2608799934
16.916	4131478684.0404963493
17.016	5455881232.5950183868
17.116	6868800114.7824726105
17.216	8372487468.7418861389
17.316	9969150391.7887191772
17.416	11660949037.3530330658
17.516	13449994877.6909103394
17.616	15338349130.7950592041
17.716	17328021349.4027519226
17.816	19420968169.5152854919
17.916	21619092215.3915100098
18.016	23924241157.5841751099
18.116	26338206920.2134399414
18.216	28862725033.3540649414
18.316	31499474126.1189842224
18.416	34250075555.7759552002
18.516	37116093168.0133438110
18.616	40099033183.2897872925
18.716	43200344204.0494232178
18.816	46421417337.4657058716
18.916	49763586428.2859191895
19.016	53228128396.2713394165
19.116	56816263672.7090530396
19.216	60529156730.4334487915
19.316	64367916701.8171386719
19.416	68333598079.2014389038
19.516	72427201492.3049468994
